# Results for 200 trials
# n   time (msec)
# ---------------
5  0
10  0
15  0
20  0
25  0
30  0
35  1
40  0
45  1
50  1
55  0
60  0
65  1
70  1
75  0
80  0
85  0
90  1
95  1
100  1
105  1
110  0
115  1
120  0
125  0
130  1
135  1
140  0
145  0
150  0
155  1
160  1
165  0
170  0
175  0
