# Results for 200 trials
# n   time (msec)
# ---------------
5  0
10  0
15  0
20  1
25  0
30  0
35  1
40  0
45  0
50  1
55  0
60  1
65  1
70  1
75  1
80  0
85  1
90  1
95  0
100  0
105  1
110  0
115  0
120  0
125  1
130  1
135  0
140  0
145  0
150  0
155  1
160  1
165  1
170  0
175  0
